title,group_id,like,reply
求大神帮忙指点一下现在要怎样做？,用利息生活,https://www.douban.com/group/topic/209861400/,26
长期定投和到止盈点跑路有点矛盾,用利息生活,https://www.douban.com/group/topic/210371676/,11
不懂就问：基金和股票手续费哪个便宜,用利息生活,https://www.douban.com/group/topic/210280661/,11
新债真的好容易中啊…,用利息生活,https://www.douban.com/group/topic/209083346/,100
去哈萨克斯坦，土耳其等存款利率高的国家存定期挣...,用利息生活,https://www.douban.com/group/topic/209654770/,38
今天大家的情绪如何？进行了操作吗（1月28日）,用利息生活,https://www.douban.com/group/topic/209770938/,31
中欧医疗C今天加仓吗？,用利息生活,https://www.douban.com/group/topic/209519879/,48
今天3点卖🐔，是按照明天净值吗？,用利息生活,https://www.douban.com/group/topic/210369848/,9
今天军工   我滴心脏啊😭😭,用利息生活,https://www.douban.com/group/topic/209534232/,47
一月份基金收益2.46元,用利息生活,https://www.douban.com/group/topic/209913248/,19
今天这军工我还以为湾湾打过来了,用利息生活,https://www.douban.com/group/topic/209549088/,36
白酒 还会有神奇的两点半吗？,用利息生活,https://www.douban.com/group/topic/210154485/,14
哈哈哈哈哈说的大实话,用利息生活,https://www.douban.com/group/topic/209854697/,20
第一次买股票赚钱啦,用利息生活,https://www.douban.com/group/topic/210275578/,11
一个月基金收益率多少算不错挺厉害,用利息生活,https://www.douban.com/group/topic/210274278/,11
基金热上央视了，不知道几个意思？,用利息生活,https://www.douban.com/group/topic/210102690/,14
好家伙 0.01,用利息生活,https://www.douban.com/group/topic/210200904/,13
今天是闭眼卧倒的一天。,用利息生活,https://www.douban.com/group/topic/209761322/,31
请教大家一个问题，大家有在微信里买基金的么,用利息生活,https://www.douban.com/group/topic/209622996/,39
怎么办要不要割肉-医疗基金,用利息生活,https://www.douban.com/group/topic/209827341/,28
重疾新规前要入手健康险吗？,用利息生活,https://www.douban.com/group/topic/209334513/,68
想问一下前天追高的人现在怎么样了,用利息生活,https://www.douban.com/group/topic/209621381/,39
定投拿不住怎么破。。。,用利息生活,https://www.douban.com/group/topic/209733835/,30
现在是市场调整还是这波行情结束了？,用利息生活,https://www.douban.com/group/topic/210268222/,11
诺安国泰半导体真的是一部血泪史啊,用利息生活,https://www.douban.com/group/topic/210358687/,9
买个股的截止今年赚到钱了么？,用利息生活,https://www.douban.com/group/topic/209521212/,47
已删除,用利息生活,https://www.douban.com/group/topic/209933558/,16
母上很多年没管的股票 给刚开始学习理财的我 该怎...,用利息生活,https://www.douban.com/group/topic/209471391/,49
麻烦各位出出主意，这几只基该精简掉哪些？,用利息生活,https://www.douban.com/group/topic/210355287/,11
已删除,用利息生活,https://www.douban.com/group/topic/209841105/,22
今天大家补仓吗 嘤嘤嘤,用利息生活,https://www.douban.com/group/topic/209752272/,31
觉得最近越来越浮躁了，沉不下心来。,用利息生活,https://www.douban.com/group/topic/209701988/,32
还要跌多久，我要抄底,用利息生活,https://www.douban.com/group/topic/209868727/,25
请大家理性买基金，哈哈哈哈哈哈,用利息生活,https://www.douban.com/group/topic/209727128/,22
我们联合收割机构,用利息生活,https://www.douban.com/group/topic/209726245/,30
家人们 我招商医药回本了,用利息生活,https://www.douban.com/group/topic/209083176/,94
T+1到底什么意思啊？,用利息生活,https://www.douban.com/group/topic/210259703/,11
其实我还是挺精准的，奈何军工一直不争气,用利息生活,https://www.douban.com/group/topic/210259646/,11
今天易方达要不跌就五体投地了，预测今天基金股市...,用利息生活,https://www.douban.com/group/topic/209724837/,30
深夜鸡汤 基金拿得久 什么都有可能,用利息生活,https://www.douban.com/group/topic/209821170/,20
今天之后 2021收益直接少一半,用利息生活,https://www.douban.com/group/topic/209743140/,29
今天你落袋为安了吗？,用利息生活,https://www.douban.com/group/topic/210252342/,11
这特么是要跌停么？！,用利息生活,https://www.douban.com/group/topic/209520848/,44
券商真不容易，一个月的收益一天没了,用利息生活,https://www.douban.com/group/topic/209589582/,42
大家可以帮我看看嘛,用利息生活,https://www.douban.com/group/topic/210249880/,11
白酒又跌了,用利息生活,https://www.douban.com/group/topic/209760459/,28
物价疯狂上涨，连电子产品都涨？为什么？,用利息生活,https://www.douban.com/group/topic/209881823/,24
蓝筹今天建仓可以吗？,用利息生活,https://www.douban.com/group/topic/209830390/,26
😅😅上午表演结束，券商0.00%，这盘控的我跪服,用利息生活,https://www.douban.com/group/topic/210337083/,9
大家今天怎么操作的（今天的安全感来自组里的兄弟...,用利息生活,https://www.douban.com/group/topic/209548352/,44
认真的？？？这基金经理还是挤公交？？？,用利息生活,https://www.douban.com/group/topic/209756481/,28
基金经理们过年放假吗？？？,用利息生活,https://www.douban.com/group/topic/209528033/,43
打算小金额+相信直觉才是王道,用利息生活,https://www.douban.com/group/topic/208917715/,80
新能源还能坚持下去吗？,用利息生活,https://www.douban.com/group/topic/210168154/,13
这支号称巨稳适合小白的年收益3.9%的基金我服！,用利息生活,https://www.douban.com/group/topic/210166593/,13
哈哈哈哈哈哈我不会是最后一个才知道我的基金经理...,用利息生活,https://www.douban.com/group/topic/209750736/,24
港股&美股第一个月收益,用利息生活,https://www.douban.com/group/topic/210299502/,8
几只白马股 跌得挺惨了,用利息生活,https://www.douban.com/group/topic/210403048/,33
今天被天天基金气到吐血,用利息生活,https://www.douban.com/group/topic/209591890/,41
我经历的，股灾 ...,用利息生活,https://www.douban.com/group/topic/209797190/,20
我昨天才建仓,用利息生活,https://www.douban.com/group/topic/209770527/,27
广东基民这么强？,用利息生活,https://www.douban.com/group/topic/209955284/,18
明天，小赚一笔的机会可以关注,用利息生活,https://www.douban.com/group/topic/209588638/,33
港股基金名单，总有一款适合你,用利息生活,https://www.douban.com/group/topic/210293964/,2
赵蓓女神！我为你打call！,用利息生活,https://www.douban.com/group/topic/210397476/,14
晚上查收益发现挣钱了的我,用利息生活,https://www.douban.com/group/topic/210396884/,4
GME为什么能涨到那么高？,用利息生活,https://www.douban.com/group/topic/209834383/,22
昨天赚多少今天都吐回去，可怕的是今天才周二,用利息生活,https://www.douban.com/group/topic/209548001/,37
多了一位数,用利息生活,https://www.douban.com/group/topic/210394502/,2
易方达蓝筹今天才跌1.3%？,用利息生活,https://www.douban.com/group/topic/209547743/,43
军工，5g，农银，新手精准入坑,用利息生活,https://www.douban.com/group/topic/210394235/,8
持有易方达蓝筹的你们手里还有什么🐔,用利息生活,https://www.douban.com/group/topic/209460466/,49
这个嘉实农业！！！！,用利息生活,https://www.douban.com/group/topic/209086576/,93
昨天才把农银换了华夏。。。,用利息生活,https://www.douban.com/group/topic/209658447/,35
新手入坑诺安，大家觉得我适合买基金吗？,用利息生活,https://www.douban.com/group/topic/210287591/,10
我买啥股票都亏……保险业绿油油,用利息生活,https://www.douban.com/group/topic/209736201/,30
平安咋啦？？？,用利息生活,https://www.douban.com/group/topic/209858992/,24
到底要不要开智能定投啊,用利息生活,https://www.douban.com/group/topic/210123432/,14
昨日基金收入,用利息生活,https://www.douban.com/group/topic/210321069/,9
3500失守,用利息生活,https://www.douban.com/group/topic/209857722/,22
海航破产重组对纯债市场的影响,用利息生活,https://www.douban.com/group/topic/209946507/,20
白酒红了,用利息生活,https://www.douban.com/group/topic/209732480/,28
现在片仔癀还能买吗,用利息生活,https://www.douban.com/group/topic/210093690/,15
白酒想加仓，快忍不住了！,用利息生活,https://www.douban.com/group/topic/208631620/,116
白酒的减仓机会,用利息生活,https://www.douban.com/group/topic/208649137/,136
上海严打茅台价格,用利息生活,https://www.douban.com/group/topic/209574035/,41
热搜又来了又来了,用利息生活,https://www.douban.com/group/topic/209506853/,40
上面把手伸到新能源了  你们怎么看,用利息生活,https://www.douban.com/group/topic/209555139/,38
新人想定投一只指数宽基，求推荐,用利息生活,https://www.douban.com/group/topic/210146373/,13
美国散户反割机构事件后续,用利息生活,https://www.douban.com/group/topic/209940297/,14
才买进一天就这样，我要不要退呀！,用利息生活,https://www.douban.com/group/topic/209646917/,35
这些🐔要被我拉黑了！,用利息生活,https://www.douban.com/group/topic/209551483/,38
诺安诺安！,用利息生活,https://www.douban.com/group/topic/209644708/,33
今天白酒医疗还能加仓么,用利息生活,https://www.douban.com/group/topic/209432377/,52
纪念一下第一次买基金，没看清形势，纯属一时冲动,用利息生活,https://www.douban.com/group/topic/210194774/,12
全绿的第二天，请问怎么理解“只要我不抛，我就不...,用利息生活,https://www.douban.com/group/topic/209772822/,28
有谁今天废掉白酒了,用利息生活,https://www.douban.com/group/topic/209875164/,21
弹幕组真好玩,用利息生活,https://www.douban.com/group/topic/209844325/,24
今天的白酒是大家的好大儿吗？,用利息生活,https://www.douban.com/group/topic/209414781/,49
大盘走势分析,用利息生活,https://www.douban.com/group/topic/209873813/,12
见证历史，r/wallstreetbets被一锅端了？（更新：...,用利息生活,https://www.douban.com/group/topic/209723975/,27
我本人,用利息生活,https://www.douban.com/group/topic/209840774/,18
坤哥都有迷妹了,用利息生活,https://www.douban.com/group/topic/209424993/,36
今天可能是亏损最多的一天😂,用利息生活,https://www.douban.com/group/topic/209539888/,42
我不卖我就没有输，坚守,用利息生活,https://www.douban.com/group/topic/210133151/,11
nxp股票160美元要买吗,用利息生活,https://www.douban.com/group/topic/209738799/,29
大家觉得这一支新基如何呢，在此之前没玩过数字化...,用利息生活,https://www.douban.com/group/topic/210369466/,8
今天满仓中国电影！！,用利息生活,https://www.douban.com/group/topic/209819757/,26
求安利｜买港股实在太麻烦，有什么港股基金推荐,用利息生活,https://www.douban.com/group/topic/210074276/,15
新能源，妈妈的好大儿，你起来呀,用利息生活,https://www.douban.com/group/topic/209865650/,23
过了今天大家的收益还能打赢沪深300嘛,用利息生活,https://www.douban.com/group/topic/209653645/,34
已解决！（已更新）,用利息生活,https://www.douban.com/group/topic/209495351/,47
我的心，好痛！,用利息生活,https://www.douban.com/group/topic/209762371/,28
美股全线飘红，明天a股表现不会太差吧？,用利息生活,https://www.douban.com/group/topic/209818478/,26
央行收紧资金？不建议补仓，各位怎么看？,用利息生活,https://www.douban.com/group/topic/209761914/,28
小熊电器怎么看,用利息生活,https://www.douban.com/group/topic/210130086/,13
谁能介绍一个能长期定投的好科技🐔，谢谢！不要...,用利息生活,https://www.douban.com/group/topic/209894626/,22
周五白酒加仓只加了20块,用利息生活,https://www.douban.com/group/topic/209417784/,52
不加了，停手了,用利息生活,https://www.douban.com/group/topic/209760610/,26
日定投太牛了吧 一天投多少呀？,用利息生活,https://www.douban.com/group/topic/209493466/,45
看不懂，我朋友是被骗了吗,用利息生活,https://www.douban.com/group/topic/209031102/,104
渣浪啊，渣浪。逮个机会就安个“基金”热搜,用利息生活,https://www.douban.com/group/topic/210261301/,10
昨天-3.22，一周跌掉了一个月1/2收益率……不过米...,用利息生活,https://www.douban.com/group/topic/209832736/,20
有买前海开源金银珠宝混合C的咩,用利息生活,https://www.douban.com/group/topic/209430040/,49
其实我觉得跌了也别哭天喊地吧,用利息生活,https://www.douban.com/group/topic/209926237/,17
有没有比我更猛的兄弟，现在只能头铁放里面了,用利息生活,https://www.douban.com/group/topic/210259397/,8
目前买了12只基，求建议,用利息生活,https://www.douban.com/group/topic/209986470/,18
全是利空啊今天,用利息生活,https://www.douban.com/group/topic/210127204/,13
最近债券基金一直跌,用利息生活,https://www.douban.com/group/topic/210362626/,14
上银发债！是另一个本钢吗？,用利息生活,https://www.douban.com/group/topic/209586787/,39
果然还是没守住,用利息生活,https://www.douban.com/group/topic/209858947/,19
这个月到目前为止的收益率，🐔友们你们收益率还...,用利息生活,https://www.douban.com/group/topic/208414518/,226
梭哈十万买易方达蓝筹可吗,用利息生活,https://www.douban.com/group/topic/209471213/,48
今天感觉,用利息生活,https://www.douban.com/group/topic/209728296/,29
既然是长期持有，为什么每天都如此在乎红绿,用利息生活,https://www.douban.com/group/topic/208651813/,111
看好港股的进：易方达蓝筹以外的港股通基金或者沪...,用利息生活,https://www.douban.com/group/topic/208754828/,105
当身边好多人买基金 我慌了,用利息生活,https://www.douban.com/group/topic/209693290/,32
炒股赚钱应该很简单，选好的公司一直持有就行了，...,用利息生活,https://www.douban.com/group/topic/209667116/,29
都加了，有一样的吗～,用利息生活,https://www.douban.com/group/topic/209544143/,41
摩根太平洋要止损吗,用利息生活,https://www.douban.com/group/topic/209920316/,21
有种提前过年的赶脚,用利息生活,https://www.douban.com/group/topic/210253581/,10
比亚迪预测能到多少,用利息生活,https://www.douban.com/group/topic/210253446/,13
这两个基金就是支付宝推荐的，现在把我套的牢牢的...,用利息生活,https://www.douban.com/group/topic/209918364/,21
我在山顶好凉快哟…🌚🌚🌚,用利息生活,https://www.douban.com/group/topic/209946497/,17
错过了快手，难受,用利息生活,https://www.douban.com/group/topic/209538687/,39
有买北方稀土的吗？,用利息生活,https://www.douban.com/group/topic/209771942/,27
这种情况是怎么回事呀？,用利息生活,https://www.douban.com/group/topic/210350719/,8
有买银行股的吗？平安银行，宁波银行，招商银行,用利息生活,https://www.douban.com/group/topic/208649874/,122
有打有中的上银转债来了,用利息生活,https://www.douban.com/group/topic/209570082/,39
铁铁们 明天医疗会涨吗,用利息生活,https://www.douban.com/group/topic/210099914/,12
歌尔今天怎么回事,用利息生活,https://www.douban.com/group/topic/209740644/,28
有没有买新洁能 立昂微的,用利息生活,https://www.douban.com/group/topic/210242375/,10
所以暂时将我眼睛闭了起来,用利息生活,https://www.douban.com/group/topic/208220257/,211
这几个选一个减仓选啥啊,用利息生活,https://www.douban.com/group/topic/210241926/,10
招商生物后悔了，今天一定要清仓,用利息生活,https://www.douban.com/group/topic/209511111/,42
微博张坤超话的都是些什么人,用利息生活,https://www.douban.com/group/topic/209586390/,36
有买黄金的小伙伴吗？,用利息生活,https://www.douban.com/group/topic/209936815/,19
年轻不懂事的时候自己注册了3家证券公司的股票账号...,用利息生活,https://www.douban.com/group/topic/209839203/,23
华尔街是不是玩不起啊,用利息生活,https://www.douban.com/group/topic/209838261/,23
总感觉全球经济会随时崩溃，是我太悲观了吗？,用利息生活,https://www.douban.com/group/topic/209647110/,33
这周真的能看出来大家的心态（操作反思总结）,用利息生活,https://www.douban.com/group/topic/208340332/,57
蓝筹今天适合加仓么？,用利息生活,https://www.douban.com/group/topic/209435121/,47
好像很多朋友搞错了“逢跌加仓”的用法,用利息生活,https://www.douban.com/group/topic/209787521/,20
有必要这么情绪化吗？,用利息生活,https://www.douban.com/group/topic/208827369/,117
大家白酒今天减仓吗,用利息生活,https://www.douban.com/group/topic/209003022/,106
今天白酒涨的逻辑,用利息生活,https://www.douban.com/group/topic/209418173/,43
今年收益跑赢沪深300了吗？,用利息生活,https://www.douban.com/group/topic/210476179/,2
割了 还好跑得快 一万赚700,用利息生活,https://www.douban.com/group/topic/210339461/,8
中了今年的第二只新股,用利息生活,https://www.douban.com/group/topic/210300804/,9
钢铁韭菜不得不微信备注提醒自己及时止盈,用利息生活,https://www.douban.com/group/topic/210299284/,7
有人知道怎么查每天央行逆回购金额吗,用利息生活,https://www.douban.com/group/topic/210299111/,6
只要看不见，我就没有跌,用利息生活,https://www.douban.com/group/topic/209893505/,13
报 今天蓝筹-2.58 中小盘-1.29,用利息生活,https://www.douban.com/group/topic/209572668/,36
逆市加仓，感受心跳,用利息生活,https://www.douban.com/group/topic/209993936/,17
一个合格的白酒韭菜,用利息生活,https://www.douban.com/group/topic/209438686/,48
得瑟一下 中了一签新股 一签新债,用利息生活,https://www.douban.com/group/topic/209806020/,25
我对农银表示没信心了，想下车了。,用利息生活,https://www.douban.com/group/topic/209657353/,32
把中欧止盈了，获利41%,用利息生活,https://www.douban.com/group/topic/209887192/,15
有买景顺长城的一年持有新基吗？,用利息生活,https://www.douban.com/group/topic/210141340/,10
有买景顺长城的一年持有新基吗？,用利息生活,https://www.douban.com/group/topic/210141340/,10
在电梯里看到了基金广告？,用利息生活,https://www.douban.com/group/topic/210199269/,11
大盘,用利息生活,https://www.douban.com/group/topic/209527492/,34
投资行为中，关于赢亏概率应对的直觉与反直觉,用利息生活,https://www.douban.com/group/topic/209799920/,23
美国散户推高白银,用利息生活,https://www.douban.com/group/topic/210197418/,11
周末不开市，大家都干嘛呢？,用利息生活,https://www.douban.com/group/topic/209197054/,74
国债逆回购现在很高，可以去买,用利息生活,https://www.douban.com/group/topic/209541987/,39
起起伏伏的，还要天天盯着，虽然上班划水，但是想...,用利息生活,https://www.douban.com/group/topic/210406354/,3
搬运丨搞错了，易方达持有蓝筹2亿,用利息生活,https://www.douban.com/group/topic/209476686/,33
发现了一只奇奇怪怪的军工,用利息生活,https://www.douban.com/group/topic/210403102/,7
华夏中证5G烂在手里怎么办,用利息生活,https://www.douban.com/group/topic/209791785/,25
敬畏市场，为什么要把投资搞得跟追星似的,用利息生活,https://www.douban.com/group/topic/209473045/,43
持续一年了孩子黄金一直亏,用利息生活,https://www.douban.com/group/topic/209518548/,40
以为自己抄了底，小丑竟是我自己,用利息生活,https://www.douban.com/group/topic/209980175/,17
买了半年基金，一共赚了22.52,用利息生活,https://www.douban.com/group/topic/210401716/,7
大盘跌下3500咯，大家怎么操作。（今天收盘3503.78...,用利息生活,https://www.douban.com/group/topic/209761959/,26
不懂就问，一年6%这位靠谱么,用利息生活,https://www.douban.com/group/topic/210278822/,9
春节档就来了,用利息生活,https://www.douban.com/group/topic/209942079/,18
红了,用利息生活,https://www.douban.com/group/topic/210129153/,12
这个星期是跌跌不休的一周么,用利息生活,https://www.douban.com/group/topic/209728964/,27
请问各位用的什么软件买鸡,用利息生活,https://www.douban.com/group/topic/209872269/,21
混合定投,用利息生活,https://www.douban.com/group/topic/210396264/,10
之前说过医疗四天15个点已经把春节行情涨完了,用利息生活,https://www.douban.com/group/topic/209757400/,24
不好意思 本来应该难过 但我真的想笑,用利息生活,https://www.douban.com/group/topic/208327054/,116
这两天回调给你们机会,用利息生活,https://www.douban.com/group/topic/209782184/,21
我这个韭菜还合格吗,用利息生活,https://www.douban.com/group/topic/209753308/,26
实不相瞒，这是我投资最成功的一次,用利息生活,https://www.douban.com/group/topic/209369934/,42
【交流】30岁适合买什么保险啊，预算在五千左右。...,用利息生活,https://www.douban.com/group/topic/209285659/,64
买了一点点白银来响应一下美国散户,用利息生活,https://www.douban.com/group/topic/210176856/,9
白银暴涨我粗线啦！此贴终结，管理求删,用利息生活,https://www.douban.com/group/topic/209809592/,20
其实挺后悔的，昨天新能源给我机会跑我不跑,用利息生活,https://www.douban.com/group/topic/209778337/,25
今天补白酒了吗？,用利息生活,https://www.douban.com/group/topic/208656125/,180
1月收益2500🥰 🈵,用利息生活,https://www.douban.com/group/topic/210266756/,7
农银转成申万菱,用利息生活,https://www.douban.com/group/topic/209650758/,31
军工给我整笑了,用利息生活,https://www.douban.com/group/topic/209625485/,29
嘉实农业终于最后几分钟疯了一把,用利息生活,https://www.douban.com/group/topic/209439182/,46
今天你的股票亏了多少钱,用利息生活,https://www.douban.com/group/topic/209519661/,37
快来夸我！！！！,用利息生活,https://www.douban.com/group/topic/209200007/,31
暴跌，我有话说,用利息生活,https://www.douban.com/group/topic/209742772/,7
求推荐银行理财产品。1-3年都可以，大额的,用利息生活,https://www.douban.com/group/topic/210262265/,9
报！白酒红了！！(下午表演，📈一个点),用利息生活,https://www.douban.com/group/topic/208858831/,93
大家的存款都是怎么安排的呀？百分之多少买了基金呢？,用利息生活,https://www.douban.com/group/topic/208857869/,122
军工，别人大涨它微涨，别人小跌它大跌,用利息生活,https://www.douban.com/group/topic/209514226/,39
2021年的目标，收益5W。你的目标收益是多少呢？,用利息生活,https://www.douban.com/group/topic/209238527/,54
资金预算恒定，连跌三天加仓，连涨三天减仓，是不...,用利息生活,https://www.douban.com/group/topic/210258615/,7
一个人等回调能坚持多久,用利息生活,https://www.douban.com/group/topic/210166018/,7
感觉就是在拿麻袋接钱。,用利息生活,https://www.douban.com/group/topic/209430832/,32
组内大佬们，今天医药能加吗？,用利息生活,https://www.douban.com/group/topic/209414561/,45
已删除,用利息生活,https://www.douban.com/group/topic/210092643/,11
富国创新趋势,用利息生活,https://www.douban.com/group/topic/209921897/,19
想知道 怎么把高点的卖出去一点,用利息生活,https://www.douban.com/group/topic/210255334/,9
借呗的钱怎么可以买基金 有人晓得吗？,用利息生活,https://www.douban.com/group/topic/209547816/,37
想知道有基友在国投这坑车上的吗？？军工坑,用利息生活,https://www.douban.com/group/topic/209689719/,29
白酒，一个阳痿多日的老公。,用利息生活,https://www.douban.com/group/topic/209410781/,37
还想入GME的姐妹， 开盘的时候会跌一波， buy the dip,用利息生活,https://www.douban.com/group/topic/209790012/,22
心态不好，不要老想着长期持有基金,用利息生活,https://www.douban.com/group/topic/209613759/,30
今天吃了一个跌停  心脏要骤停了,用利息生活,https://www.douban.com/group/topic/209789689/,22
最近买了越南鸡,用利息生活,https://www.douban.com/group/topic/209822145/,23
这个算利好消息吗？求求大A明天不要在绿了,用利息生活,https://www.douban.com/group/topic/210087659/,13
中欧医疗和前海开源选哪个？,用利息生活,https://www.douban.com/group/topic/209524857/,38
大家补仓都是多少一补的呀,用利息生活,https://www.douban.com/group/topic/209634125/,23
这个操作可以吹一年,用利息生活,https://www.douban.com/group/topic/209879573/,16
今天看来是跌到面都吃不起了,用利息生活,https://www.douban.com/group/topic/209728340/,26
农银是怎么肥四,用利息生活,https://www.douban.com/group/topic/209439153/,45
大家注意了我买啥亏啥现在准备上车白酒了,用利息生活,https://www.douban.com/group/topic/207213977/,1797
我买了一块钱的中欧医疗，笑死,用利息生活,https://www.douban.com/group/topic/209841674/,20
神棍预测：本周有回调，大行情持续到4月,用利息生活,https://www.douban.com/group/topic/208069977/,280
美股三大指数翻红，金银铜油全涨，看大A明天如何表现,用利息生活,https://www.douban.com/group/topic/209816664/,23
余额宝的利率上涨了？,用利息生活,https://www.douban.com/group/topic/210365946/,20
宁怨我被绿，也不想我的基金绿,用利息生活,https://www.douban.com/group/topic/208201320/,200
我买基金是从来不亏钱的,用利息生活,https://www.douban.com/group/topic/209537537/,12
今天终于自选的➕持有全部都绿了..,用利息生活,https://www.douban.com/group/topic/209752544/,25
我怎么觉得现在的军工有点像当初的半导体呢,用利息生活,https://www.douban.com/group/topic/210151756/,11
想知道大家买基金之后的感受,用利息生活,https://www.douban.com/group/topic/209267116/,49
有没有大佬来分析哈😊,用利息生活,https://www.douban.com/group/topic/210363178/,5
摩根太平洋对冲怎么了😂😂,用利息生活,https://www.douban.com/group/topic/210150582/,11
求助： 金银珠宝还有希望吗？补了一阵子，累了,用利息生活,https://www.douban.com/group/topic/209513437/,38
这难道就是对冲的好处吗,用利息生活,https://www.douban.com/group/topic/209981250/,14
求个易方达蓝筹替代，景顺长城绩优混合可？港股+消费,用利息生活,https://www.douban.com/group/topic/209175685/,66
报！又站上3500了！,用利息生活,https://www.douban.com/group/topic/210149672/,11
我不能一个人难受,用利息生活,https://www.douban.com/group/topic/210214253/,8
更新：又中新债了，最近打新的人是不是很少。原帖...,用利息生活,https://www.douban.com/group/topic/209574949/,35
这周建仓医疗会不会太晚了,用利息生活,https://www.douban.com/group/topic/208931674/,110
想关注一下港股方面的基金,用利息生活,https://www.douban.com/group/topic/209446212/,37
感觉短期来看，风险有点大。,用利息生活,https://www.douban.com/group/topic/209596575/,32
理性买基金,用利息生活,https://www.douban.com/group/topic/209703973/,13
"今天的不开心就止于此吧,周一依旧光芒万丈！",用利息生活,https://www.douban.com/group/topic/209867984/,20
一月盈亏总结,用利息生活,https://www.douban.com/group/topic/209867879/,20
GME 5天翻了将近7倍,用利息生活,https://www.douban.com/group/topic/209611044/,28
现在收盘吧,用利息生活,https://www.douban.com/group/topic/209411396/,38
行了,用利息生活,https://www.douban.com/group/topic/209530771/,37
有买兴全合润混合的小伙伴吗？,用利息生活,https://www.douban.com/group/topic/208935605/,105
白酒这是调整完了？,用利息生活,https://www.douban.com/group/topic/209459823/,41
现在还能买白酒吗,用利息生活,https://www.douban.com/group/topic/209410676/,46
说几件事情吧,用利息生活,https://www.douban.com/group/topic/209335058/,20
请问大家现在有适合建仓的🐔吗！,用利息生活,https://www.douban.com/group/topic/209901245/,19
觉得好好笑分享给大家,用利息生活,https://www.douban.com/group/topic/209442244/,40
当小组里哀鸿遍野的时候才是新手进场的时机,用利息生活,https://www.douban.com/group/topic/209900705/,17
现在买易方达蓝筹和前海开源蓝筹，今年上半年会不...,用利息生活,https://www.douban.com/group/topic/209900592/,16
1月大家如何？说点碎碎念,用利息生活,https://www.douban.com/group/topic/209939896/,15
过去业绩好未来业绩一定好吗？,用利息生活,https://www.douban.com/group/topic/210312226/,6
我在观察中的基，各位大神给点意见,用利息生活,https://www.douban.com/group/topic/210355694/,7
这种爽图有没有人喜欢看😂,用利息生活,https://www.douban.com/group/topic/210355114/,5
白酒我出了，落袋为安,用利息生活,https://www.douban.com/group/topic/209547677/,36
被诺安这个走势爽到了,用利息生活,https://www.douban.com/group/topic/210354327/,3
有10万，要怎么做才能跑赢通货,用利息生活,https://www.douban.com/group/topic/209771361/,24
笑死我了，金牛经理,用利息生活,https://www.douban.com/group/topic/209770834/,20
遍地哀嚎的一天，是加仓还是躺平？,用利息生活,https://www.douban.com/group/topic/209770490/,24
今天激情梭哈，嗦完心情有点凉,用利息生活,https://www.douban.com/group/topic/209800886/,23
眼泪都给我笑回去了哈哈,用利息生活,https://www.douban.com/group/topic/209860619/,10
今天？？？,用利息生活,https://www.douban.com/group/topic/209859695/,17
1月份收益还是正的😄,用利息生活,https://www.douban.com/group/topic/209936249/,17
兴全合润还是蓝筹,用利息生活,https://www.douban.com/group/topic/209522958/,37
贴一个我和我弟闲聊的截图吧，我之前还以为微博说...,用利息生活,https://www.douban.com/group/topic/209690112/,28
赶脚周二调整到位,用利息生活,https://www.douban.com/group/topic/210137911/,11
现在买房地产是不是可以抄底了？,用利息生活,https://www.douban.com/group/topic/209613464/,31
评论区都是人才,用利息生活,https://www.douban.com/group/topic/210200984/,8
绿我可以 别绿我股票,用利息生活,https://www.douban.com/group/topic/209856848/,12
分享白酒板块筹码图,用利息生活,https://www.douban.com/group/topic/208860313/,102
债基你怎么了，债基,用利息生活,https://www.douban.com/group/topic/210304108/,8
byd现在还能硬上吗,用利息生活,https://www.douban.com/group/topic/210229402/,9
今天，别跌就行,用利息生活,https://www.douban.com/group/topic/210117607/,12
一月收官，收益率5.94%,用利息生活,https://www.douban.com/group/topic/209928307/,12
前海开源和兴全合润。,用利息生活,https://www.douban.com/group/topic/209415129/,45
国债逆回购真是很简单，年化还有百分之五,用利息生活,https://www.douban.com/group/topic/209731620/,23
我开始理财之后，还要继续吗？,用利息生活,https://www.douban.com/group/topic/209854202/,20
一首心语星愿送给今天的自己,用利息生活,https://www.douban.com/group/topic/209762022/,18
全绿，要加仓吗？,用利息生活,https://www.douban.com/group/topic/209730394/,25
神了！兴全进取牛基组合里9个基金组合，今天每个基...,用利息生活,https://www.douban.com/group/topic/208401991/,119
很好奇丨都流行说清仓过年，那人家外国的是清仓过...,用利息生活,https://www.douban.com/group/topic/210297922/,8
大家一般买几个基金？,用利息生活,https://www.douban.com/group/topic/209107905/,78
且慢下车蓝筹了,用利息生活,https://www.douban.com/group/topic/209679091/,26
没事了抱歉,用利息生活,https://www.douban.com/group/topic/210129549/,11
我这个入场实在是过于精准了👌🏻,用利息生活,https://www.douban.com/group/topic/209598037/,27
一天亏两百的节奏。这几只鸡不是挺好的吗？,用利息生活,https://www.douban.com/group/topic/209820706/,22
理财让我不再月光~,用利息生活,https://www.douban.com/group/topic/209754901/,16
一切都归零了  大家过年清不清？,用利息生活,https://www.douban.com/group/topic/209846858/,20
今天大跌后你们清仓了吗？,用利息生活,https://www.douban.com/group/topic/209784580/,23
越南鸡今天又跌停了，一周暴跌12个点,用利息生活,https://www.douban.com/group/topic/209753187/,24
大家知道美国韭菜反割机构的事情吗？,用利息生活,https://www.douban.com/group/topic/209844570/,8
