title,href,date,reply,view
今天小票又要活埋了…哈哈哈,https://bbs.hupu.com/40439819.html,2021-01-13,22,21552
【1月13日龙虎榜异动】：,https://bbs.hupu.com/40455130.html,2021-01-13,0,4459
今天48.66价位出了三一,https://bbs.hupu.com/40452600.html,2021-01-13,11,11961
240的价格买了50000的比亚迪，不知道对不对,https://bbs.hupu.com/40403780.html,2021-01-11,6,12099
盘后持仓，现在想说长安误我，今天买了一个跌停的锂矿票,https://bbs.hupu.com/40447351.html,2021-01-13,13,12131
诺安还能再涨吗,https://bbs.hupu.com/40302668.html,2021-01-06,27,28766
上涨空间打开，你永远不必担心格力估值过高,https://bbs.hupu.com/40403456.html,2021-01-11,27,35527
今天大起大落，惜败收尾。,https://bbs.hupu.com/40447205.html,2021-01-13,19,16266
小白求教，求大神指点。,https://bbs.hupu.com/40454830.html,2021-01-13,0,2640
Xdm，恒力石化和荣盛石化怎么说,https://bbs.hupu.com/40454829.html,2021-01-13,0,3526
今年的沪深300和上证50怎么看,https://bbs.hupu.com/40431982.html,2021-01-12,36,39718
看看这三个新能源，华夏牛逼呀,https://bbs.hupu.com/40434005.html,2021-01-12,33,37073
这几支过年前能不能收益到两万,https://bbs.hupu.com/40444433.html,2021-01-13,7,16037
"富二代刘畅接班上市公司""新希望六和""后至今，发生过两次大的波折:",https://bbs.hupu.com/40454581.html,2021-01-13,0,4107
今天基金什么样,https://bbs.hupu.com/40454563.html,2021-01-13,3,8276
强压下这里还是谨慎追高别太激进了,https://bbs.hupu.com/40447758.html,2021-01-13,4,15177
股票要反着买吗,https://bbs.hupu.com/40446185.html,2021-01-13,18,17741
基金收益超过20%卖不卖,https://bbs.hupu.com/40436010.html,2021-01-13,49,62337
各位巴菲特们 给点建议,https://bbs.hupu.com/40450401.html,2021-01-13,1,3806
不懂就问，比如买个刘彦春的基金，持有两年，是不是一定可以赚。,https://bbs.hupu.com/40327813.html,2021-01-07,23,40879
一万多的基金这样配置合理嘛,https://bbs.hupu.com/40427050.html,2021-01-12,15,21418
买上汽要趁早,https://bbs.hupu.com/40433539.html,2021-01-12,7,14675
白酒基金转场内，有何影响？,https://bbs.hupu.com/40423029.html,2021-01-12,16,38986
众人皆跌我独涨,https://bbs.hupu.com/40454031.html,2021-01-13,0,2989
行情好的时候股神多,https://bbs.hupu.com/40437349.html,2021-01-13,12,16559
基金小白和薛教授,https://bbs.hupu.com/40453974.html,2021-01-13,0,2106
这个问题困扰我蛮久了,https://bbs.hupu.com/40397406.html,2021-01-10,4,6973
问下各位老哥，每月逢跌自补500好还是每周定投100好,https://bbs.hupu.com/40420343.html,2021-01-12,16,23371
今天高开低走,https://bbs.hupu.com/40444394.html,2021-01-13,7,21819
洋河股份要割么,https://bbs.hupu.com/40442680.html,2021-01-13,25,22961
今天是肾么情况？,https://bbs.hupu.com/40446549.html,2021-01-13,16,23068
齐聚鑫：1.13午夜国际黄金TD黄金白银最新走势分析及操作策略,https://bbs.hupu.com/40453404.html,2021-01-13,0,1697
良心发帖，希望大家都能赚到！,https://bbs.hupu.com/40450421.html,2021-01-13,6,10226
立贴预测二月下半段白酒大幅回落,https://bbs.hupu.com/40432255.html,2021-01-12,44,38020
白酒评论区这么搞笑的吗？,https://bbs.hupu.com/40440819.html,2021-01-13,15,40781
主人们，白酒跌了,https://bbs.hupu.com/40411633.html,2021-01-11,15,32630
农银太坑了,https://bbs.hupu.com/40443745.html,2021-01-13,11,16939
闲钱买基金，居然有2万收益了，今晚应该要新高了,https://bbs.hupu.com/40428749.html,2021-01-12,67,41753
谁还嘲笑诺安人？蔡哥叫起来！,https://bbs.hupu.com/40445045.html,2021-01-13,32,41660
小白准备梭哈白酒和新能源,https://bbs.hupu.com/40450228.html,2021-01-13,6,4912
中国平安的股票可以长期持有吗？内有福利,https://bbs.hupu.com/39997961.html,2020-12-26,5,6830
基金小白刚入市一个月战绩,https://bbs.hupu.com/40338469.html,2021-01-07,25,58063
国内投资美股和投资比特币，为啥有人的钱被冻结了,https://bbs.hupu.com/40392240.html,2021-01-10,48,86441
大盘输了我没输,https://bbs.hupu.com/40412872.html,2021-01-11,20,19953
有人买过信达澳阴的科技基吗？哪个比较好啊？,https://bbs.hupu.com/40451344.html,2021-01-13,1,4130
科力尔这波操作怎么样？,https://bbs.hupu.com/40452310.html,2021-01-13,0,2420
基金玩成股票了？,https://bbs.hupu.com/40346071.html,2021-01-08,52,120006
自从玩基金之后，看到一串的绿灯都有种莫名的烦躁,https://bbs.hupu.com/40451180.html,2021-01-13,1,3921
小白第一次买基金，有大神分析下吗？？福利评论区,https://bbs.hupu.com/40452228.html,2021-01-13,3,3482
写在周三盘前，，，,https://bbs.hupu.com/40437954.html,2021-01-13,21,42674
家里有瓶08年茅台，请问怎么变现啊老哥们,https://bbs.hupu.com/40412823.html,2021-01-11,13,25864
股票区没有吹水群吗？,https://bbs.hupu.com/40429559.html,2021-01-12,16,11663
啥啊 最近一个月还有人亏钱的吗,https://bbs.hupu.com/40332319.html,2021-01-07,2,6181
南极电商,https://bbs.hupu.com/40412438.html,2021-01-11,10,9522
大跌，最后一滴也没了,https://bbs.hupu.com/40346610.html,2021-01-08,34,91337
认真的刚才做梦诺安起飞最近能不能入？,https://bbs.hupu.com/40443571.html,2021-01-13,19,18731
xdm，这几个基金有没有坑？,https://bbs.hupu.com/40451753.html,2021-01-13,0,3950
刚买入，稳妥否 哥哥们,https://bbs.hupu.com/40413813.html,2021-01-11,14,19909
我草，大盘3600了,https://bbs.hupu.com/40425851.html,2021-01-12,69,107276
忍不住了兄弟们，希望明天起飞,https://bbs.hupu.com/40269624.html,2021-01-04,33,33079
现在确实要撤退了,https://bbs.hupu.com/40405294.html,2021-01-11,62,102127
1月13日，收盘复盘：明天有点难！,https://bbs.hupu.com/40448214.html,2021-01-13,8,14675
手里只有两个票，今天都他妈卧龙凤雏了,https://bbs.hupu.com/40446822.html,2021-01-13,4,28262
今天全仓入了万马股份，还有戏吗,https://bbs.hupu.com/39521862.html,2020-11-30,2,3931
牛市不言顶，我算是体验到了,https://bbs.hupu.com/40262178.html,2021-01-04,1,3735
今天大盘暴涨，有亏钱的jr么,https://bbs.hupu.com/40426767.html,2021-01-12,69,39890
新手问个基金的小问题,https://bbs.hupu.com/40450943.html,2021-01-13,3,3990
两张图看透散户与机构的差距,https://bbs.hupu.com/40345005.html,2021-01-08,57,49413
比特币牛掰啊,https://bbs.hupu.com/40409789.html,2021-01-11,22,53417
000683纯碱化工龙头第一股，严重被低估，机构已经盯上，今年唯一一只20倍股,https://bbs.hupu.com/40430897.html,2021-01-12,6,21679
今天突然发现很多女同事都在最近买了基金,https://bbs.hupu.com/40420938.html,2021-01-12,10,32103
早上，又买了老白干，郑州煤电持股,https://bbs.hupu.com/40442654.html,2021-01-13,37,27864
新能源是长期持有还是止盈,https://bbs.hupu.com/40424891.html,2021-01-12,37,42808
消费科技有什么好的推荐吗,https://bbs.hupu.com/40438255.html,2021-01-13,7,11039
光伏产业链以及消费电子个人见解！,https://bbs.hupu.com/40415212.html,2021-01-11,34,34150
依旧长城汽车,https://bbs.hupu.com/40447428.html,2021-01-13,11,10165
力帆后续各位怎么看,https://bbs.hupu.com/40450122.html,2021-01-13,1,3007
今天谁不叫一声蔡哥,https://bbs.hupu.com/40404723.html,2021-01-11,32,42561
刚半年，无脑也能盈利，是不是股灾要来了,https://bbs.hupu.com/40440584.html,2021-01-13,13,16062
科技现在可以布局了吗,https://bbs.hupu.com/40344981.html,2021-01-08,12,27194
大佬在哪？,https://bbs.hupu.com/40449530.html,2021-01-13,1,2866
半导体今天跑了一半，15个点左右,https://bbs.hupu.com/40446758.html,2021-01-13,13,21497
现在上车买什么基金好,https://bbs.hupu.com/40408275.html,2021-01-11,54,87166
金龙鱼后，本人再推荐一只金股。看到就是缘分,https://bbs.hupu.com/40292388.html,2021-01-05,88,182560
这只鸡儿怎么样,https://bbs.hupu.com/40330904.html,2021-01-07,18,17825
白酒已死,https://bbs.hupu.com/40402670.html,2021-01-11,127,213434
北方华创——被盖过风头忽视的真龙天子,https://bbs.hupu.com/40346217.html,2021-01-08,33,40194
吧里热门的十大股票，你持有哪些？,https://bbs.hupu.com/40427775.html,2021-01-12,18,21759
易方达蓝筹太依赖白酒了,https://bbs.hupu.com/40412695.html,2021-01-11,50,74244
我艹。。。我的持有股为什么跌的如此奔放。。。,https://bbs.hupu.com/40434632.html,2021-01-12,4,15534
大家现在都什么仓位？,https://bbs.hupu.com/40412928.html,2021-01-11,55,53965
中国中车能上车吗？,https://bbs.hupu.com/40316879.html,2021-01-06,14,13575
这月最稳的板块非航运莫属吧,https://bbs.hupu.com/40446097.html,2021-01-13,3,10820
万绿丛中一点红，诺安真是一股“清流”。,https://bbs.hupu.com/40402927.html,2021-01-11,16,46947
低吸高抛，日内目标完成,https://bbs.hupu.com/40409927.html,2021-01-11,10,21275
日常韭菜操作。。,https://bbs.hupu.com/40447450.html,2021-01-13,13,13781
蔚来盘前又大涨啊,https://bbs.hupu.com/40413908.html,2021-01-11,8,22286
上汽这只股咋样,https://bbs.hupu.com/40446841.html,2021-01-13,2,6343
大佬看看这样投有无问题,https://bbs.hupu.com/40447057.html,2021-01-13,5,6180
jrs，加仓，干就完了,https://bbs.hupu.com/40447592.html,2021-01-13,8,11155
同志们，我招商白酒今天转诺安和华夏5g了！！！,https://bbs.hupu.com/40444182.html,2021-01-13,5,14420
我经理卖了房子套现了一百八十万，打算一年后用来买新房子的首付，这一年内如何收益最大化,https://bbs.hupu.com/40411878.html,2021-01-11,31,67191
三只基金一年来的业绩,https://bbs.hupu.com/40411794.html,2021-01-11,5,12150
建议关注下次新股联宏新科,https://bbs.hupu.com/40405390.html,2021-01-11,9,15865
刘弈城：1.13黄金触底能否反弹 原油白银TD晚间操作分析建议,https://bbs.hupu.com/40449815.html,2021-01-13,0,1998
xdm我发现白酒的基金有个问题,https://bbs.hupu.com/40439321.html,2021-01-13,9,15666
为什么啊？刚玩基金两周左右，涨了一起涨，跌了一起跌。,https://bbs.hupu.com/40447218.html,2021-01-13,15,16177
没人买京运通吗,https://bbs.hupu.com/40443814.html,2021-01-13,5,9948
酒跌了你们日子就好过了？,https://bbs.hupu.com/40405392.html,2021-01-11,65,79951
白酒要一口一口喝，不能急，每天100，丝毫不慌！,https://bbs.hupu.com/40414659.html,2021-01-11,8,18308
不想每月游戏氪金了,https://bbs.hupu.com/40420984.html,2021-01-12,19,17091
各位巴菲特，来推荐一个指数基金,https://bbs.hupu.com/40438214.html,2021-01-13,13,20797
支付宝的基金估值是不是有点离谱,https://bbs.hupu.com/40432180.html,2021-01-12,34,38129
锂电池，纠正冤假错案，有没有同车的，博一博反弹,https://bbs.hupu.com/40439501.html,2021-01-13,10,11181
基金购买中的一些误区,https://bbs.hupu.com/39850302.html,2020-12-18,9,19841
房价的年化收益率和巴菲特比哪个更高？,https://bbs.hupu.com/40392809.html,2021-01-10,11,17660
刚买了白酒，这什么意思，,https://bbs.hupu.com/40353216.html,2021-01-08,13,24987
立讯精密有入手的么？上半年能到多少？,https://bbs.hupu.com/40404649.html,2021-01-11,16,33560
基金真的比炒股香太多了,https://bbs.hupu.com/40096397.html,2020-12-30,307,489447
大盘最近怎么了？每天流出500亿,https://bbs.hupu.com/40408556.html,2021-01-11,39,87041
热度跌下来了，哈哈哈,https://bbs.hupu.com/40443291.html,2021-01-13,12,19017
美股经验交流与分享,https://bbs.hupu.com/39970627.html,2020-12-25,43,34686
股票大数据，市盈率越高涨的越好，已经变成常态了吗？,https://bbs.hupu.com/40401667.html,2021-01-11,12,22064
我来刺激一下隆基股份，若无新高，大家逃命吧！,https://bbs.hupu.com/40378065.html,2021-01-09,23,35361
半导体基金现在可以入吗？,https://bbs.hupu.com/40412732.html,2021-01-11,21,40227
持仓十二万 家人看看我的配置合理吗,https://bbs.hupu.com/40166241.html,2021-01-03,4,8217
港股最近很好啊,https://bbs.hupu.com/40448879.html,2021-01-13,0,3470
博弈电解液和隔膜的，像天赐和恩捷股份，今天走强就拿着，继续跌就走人,https://bbs.hupu.com/40438165.html,2021-01-13,5,7143
不敢追高，我来分享一只票,https://bbs.hupu.com/40395584.html,2021-01-10,40,57817
jr指数暴跌,https://bbs.hupu.com/40446838.html,2021-01-13,12,13514
圣阳股份,https://bbs.hupu.com/40446493.html,2021-01-13,1,4718
今日重点关注军工股的机会，不会选股的可以买军工ETF,https://bbs.hupu.com/40440508.html,2021-01-13,7,16176
不懂就问，基金定投买A还是C,https://bbs.hupu.com/40404797.html,2021-01-11,17,30823
重仓光伏和白酒的我，今天竟然没跑过大盘，什么水平,https://bbs.hupu.com/40426147.html,2021-01-12,39,39684
本宝宝明日计划出炉，继续低吸老白干亿纬锂能,https://bbs.hupu.com/40391170.html,2021-01-10,51,29796
新手求配仓优化,https://bbs.hupu.com/40389775.html,2021-01-10,1,3716
大家怎么看老板电器？,https://bbs.hupu.com/40445576.html,2021-01-13,1,6088
有厉害的老哥帮忙看看有哪些可以合并吗,https://bbs.hupu.com/40447950.html,2021-01-13,1,4370
大盘箭指4000，明天计划出炉，今日我踏空,https://bbs.hupu.com/40428351.html,2021-01-12,26,20419
‘美帝良心’要回科创板收割韭菜了,https://bbs.hupu.com/40448412.html,2021-01-13,0,2188
支付宝金选基金挺不错的,https://bbs.hupu.com/40407685.html,2021-01-11,43,105638
学生  想学理财,https://bbs.hupu.com/40403432.html,2021-01-11,13,15215
比亚迪，隆基，三一，万华，华鲁，泸州，等等。还能不能拿？,https://bbs.hupu.com/40390419.html,2021-01-10,17,36690
记录每天股票操作 中线为主,https://bbs.hupu.com/40410556.html,2021-01-11,1,5331
今天的基金算是拉了裤了,https://bbs.hupu.com/40408841.html,2021-01-11,41,73677
萌新一枚,https://bbs.hupu.com/40447922.html,2021-01-13,0,3499
实操盘《从2万到100万第21天》 卷土重来,https://bbs.hupu.com/40428894.html,2021-01-12,24,36282
每日马前炮，1-13日操作建议,https://bbs.hupu.com/40434618.html,2021-01-12,15,21482
天赐材料和璞泰来是怎么回事？,https://bbs.hupu.com/40426127.html,2021-01-12,9,14638
jrs 不懂就问 北向和主力,https://bbs.hupu.com/40411439.html,2021-01-11,31,36284
各位巴菲特觉得隆基股份能拿多久。,https://bbs.hupu.com/40395839.html,2021-01-10,31,51314
煤炭基还能发力吗？,https://bbs.hupu.com/40389532.html,2021-01-10,22,22884
啥也懂，接手丈母娘股票账户，大佬们帮忙看看应该怎么操作,https://bbs.hupu.com/40403562.html,2021-01-11,39,51542
全仓杀入！2021我来了～,https://bbs.hupu.com/40106496.html,2020-12-31,33,39468
我开始恐惧了,https://bbs.hupu.com/40408482.html,2021-01-11,10,28856
京东方拿了20个点是不是可以卖了,https://bbs.hupu.com/40403457.html,2021-01-11,43,60814
刘弈城：1.13黄金白银欧盘趋势分析 原油EIA操作布局,https://bbs.hupu.com/40447415.html,2021-01-13,0,2322
今天入了白酒和越南的,https://bbs.hupu.com/40447217.html,2021-01-13,1,7408
诺安，永远滴神,https://bbs.hupu.com/40434416.html,2021-01-12,11,14743
加仓。。,https://bbs.hupu.com/40447127.html,2021-01-13,1,2567
刚工作想存点钱基金该怎么买呀请问,https://bbs.hupu.com/40440111.html,2021-01-13,12,17772
海运板块,https://bbs.hupu.com/40268640.html,2021-01-04,23,16296
触目惊心呀,https://bbs.hupu.com/40408852.html,2021-01-11,7,19845
区里热门股票一堆狂跌，你们上车么？,https://bbs.hupu.com/40402771.html,2021-01-11,40,89850
基金新手，入手一天 这个配置可以吗,https://bbs.hupu.com/40444554.html,2021-01-13,6,13489
玩基金的先把眼睛闭上吧哈哈哈，卸载支付宝一个月后见,https://bbs.hupu.com/40409563.html,2021-01-11,19,38827
金枫酒业9.45的本，能持有吗？,https://bbs.hupu.com/40411103.html,2021-01-11,21,32093
不懂就问第一次买基金建议买多少啊？想上车了,https://bbs.hupu.com/40315636.html,2021-01-06,32,29628
Xdm，真的求问，怎么开户买股票基金？,https://bbs.hupu.com/40360173.html,2021-01-09,23,23280
白酒和新能源开始回调了,https://bbs.hupu.com/40408397.html,2021-01-11,47,118785
完美世界又不完美了,https://bbs.hupu.com/40445805.html,2021-01-13,5,8829
有没跑过大盘的鸡民吗,https://bbs.hupu.com/40438415.html,2021-01-13,20,20989
有没有稍微稳一点的半导体5G基金推荐？,https://bbs.hupu.com/40442454.html,2021-01-13,7,7777
先下车了 感谢白酒 待日后再聚 分分合合 咱们今生共相伴,https://bbs.hupu.com/40351548.html,2021-01-08,83,239257
明天切换,https://bbs.hupu.com/40414968.html,2021-01-11,12,14345
郑州煤电还能站起来吗,https://bbs.hupu.com/40422483.html,2021-01-12,6,12140
JRs你们觉得未来几年会通胀、通缩还是滞胀呢？,https://bbs.hupu.com/40395160.html,2021-01-10,15,15349
跑赢了87的基友,https://bbs.hupu.com/40439985.html,2021-01-13,2,8332
为啥银河、诺安都红了，泰信还绿着，不都是半导体吗,https://bbs.hupu.com/40441983.html,2021-01-13,11,21009
经济学专业的朋友说新能源和白酒现在高位很危险了,https://bbs.hupu.com/40292988.html,2021-01-05,217,184601
白酒基金的神！！,https://bbs.hupu.com/40431884.html,2021-01-12,21,22697
能不能拉，只能拉一点点？,https://bbs.hupu.com/40446196.html,2021-01-13,0,6635
真就科技生，万物死,https://bbs.hupu.com/40442059.html,2021-01-13,8,17665
兄弟们看看我这个去年刚入手的小白如何,https://bbs.hupu.com/40445991.html,2021-01-13,0,5079
50要 all  in 隆基可以吗,https://bbs.hupu.com/40395175.html,2021-01-10,38,75059
新手求教 这样的基金配置如何？,https://bbs.hupu.com/40444579.html,2021-01-13,3,10400
证券开户有 万一免五     有免和过户费和其它费用 的么？,https://bbs.hupu.com/39623525.html,2020-12-06,9,13634
大盘下午还能回红吗？,https://bbs.hupu.com/40441049.html,2021-01-13,10,13645
想问一下开户的事情,https://bbs.hupu.com/40039856.html,2020-12-28,2,4023
人在国外不能手机开户吗？,https://bbs.hupu.com/40130163.html,2021-01-01,6,7502
各路大神帮基金小白看看这几只基可以吗,https://bbs.hupu.com/40436669.html,2021-01-13,10,16599
众所周知买基金就是为了回本,https://bbs.hupu.com/40442945.html,2021-01-13,5,11997
区里是不是有很多庄托？,https://bbs.hupu.com/40410790.html,2021-01-11,24,27298
午盘更新操作，今天的科技表现亮眼，一些票逐步走出趋势来了。,https://bbs.hupu.com/40443342.html,2021-01-13,3,12209
股票区的大佬们,https://bbs.hupu.com/40444060.html,2021-01-13,11,18111
重仓的三个基，今天回血,https://bbs.hupu.com/40425223.html,2021-01-12,58,30444
求哥哥们赐教！,https://bbs.hupu.com/40441723.html,2021-01-13,4,10707
我的万科回来了。。永远滴神,https://bbs.hupu.com/40402693.html,2021-01-11,10,94099
我是股票区最大小丑应该没跑了~跟着我反向买包赚钱,https://bbs.hupu.com/40402648.html,2021-01-11,34,38120
巴菲特们，帮我看下基,https://bbs.hupu.com/40429786.html,2021-01-12,4,6701
家里亲戚早上200元追了酒鬼酒有感，白酒就那么神？,https://bbs.hupu.com/40410425.html,2021-01-11,45,79203
大学生第一次炒股赚钱请大佬指教,https://bbs.hupu.com/40387817.html,2021-01-10,18,19993
基金跑赢大盘的发上来看看,https://bbs.hupu.com/40432908.html,2021-01-12,60,31992
今天的股市像是火上浇油啊，这一燃起来估计又会有一大波人的热情被重新点燃,https://bbs.hupu.com/40426149.html,2021-01-12,20,21136
永远在震荡,https://bbs.hupu.com/40443539.html,2021-01-13,1,6252
A股突破3600点，还能涨吗？？,https://bbs.hupu.com/40442658.html,2021-01-13,9,20209
我今天下车了 。吴彦祖们有什么好基推荐一下？？？,https://bbs.hupu.com/40443004.html,2021-01-13,4,9743
本金8w哈哈哈哈哈分享记录下我的2020,https://bbs.hupu.com/40353179.html,2021-01-08,78,124597
虎家班的老铁门，我宣布，今天白酒彻底跌下神坛,https://bbs.hupu.com/40403551.html,2021-01-11,88,126104
债基一年10个点普遍吗,https://bbs.hupu.com/40434713.html,2021-01-12,13,22687
三一和长城真的太牛了……,https://bbs.hupu.com/40425561.html,2021-01-12,13,15183
求大神来指点一下,https://bbs.hupu.com/40443495.html,2021-01-13,1,5323
本萌新求问，为啥支付宝看到的基金都是涨势的,https://bbs.hupu.com/40442547.html,2021-01-13,10,15710
诺安这是…？,https://bbs.hupu.com/40441656.html,2021-01-13,15,20278
新宙邦。。。,https://bbs.hupu.com/40405387.html,2021-01-11,11,22865
大佬们一直持有吗,https://bbs.hupu.com/40412566.html,2021-01-11,33,36302
今天能把昨天亏的赚回来吗？,https://bbs.hupu.com/40426606.html,2021-01-12,27,23889
兄弟们，投资小白想用零花钱买点理财产品学习，买哪些好,https://bbs.hupu.com/40407460.html,2021-01-11,12,17219
我又事后诸葛亮了，大家可以看一看。,https://bbs.hupu.com/40430203.html,2021-01-12,9,8677
同一只基金，A和C的区别在哪？,https://bbs.hupu.com/40389951.html,2021-01-10,18,108773
果然忘记股票账户才是最正确炒股方法,https://bbs.hupu.com/40339157.html,2021-01-07,34,80865
1.13黄金昨日收阳，今日破新高在即，黄金多空之变趋势看点,https://bbs.hupu.com/40444040.html,2021-01-13,0,3969
没相信菜狗 自己成了菜狗,https://bbs.hupu.com/40405566.html,2021-01-11,53,101310
1月11，操作计划，更新,https://bbs.hupu.com/40400837.html,2021-01-11,13,27720
小号记录下每日实盘。初始资金1.6万，2021年终目标5万。,https://bbs.hupu.com/40411933.html,2021-01-11,64,53789
刘弈城：1.13午评黄金原油白银TD今日趋势解析及操作策略,https://bbs.hupu.com/40443855.html,2021-01-13,0,4849
诺安给冲！！！,https://bbs.hupu.com/40403034.html,2021-01-11,18,50268
航发动力，我砸了，做到有始有终,https://bbs.hupu.com/40443810.html,2021-01-13,1,9824
现在的热潮都是崩盘的前兆,https://bbs.hupu.com/40360025.html,2021-01-09,74,121676
开盘买卓胜微的是不是傻了,https://bbs.hupu.com/40443408.html,2021-01-13,1,11123
【56万基金实盘更新1.13】昨日收益8870元,https://bbs.hupu.com/40440748.html,2021-01-13,1,10386
大学生有点闲钱，想跟老哥们买个基金,https://bbs.hupu.com/39299264.html,2020-11-18,52,86414
这算诈骗吗。。我tm买的互联网基金，他还是给我来茅台,https://bbs.hupu.com/40430511.html,2021-01-12,21,24063
三一重工拜拜了，昨天看到有人在我帖子下推金发科技的，有点儿牛逼啊,https://bbs.hupu.com/40407892.html,2021-01-11,11,35206
终于回本了，求问这两只中小盘股上涨的逻辑是什么？（马应龙和科沃斯）,https://bbs.hupu.com/40335325.html,2021-01-07,8,6938
最近英雄联盟改名卡半价，我突然发现好多名字都没被抢注，兄弟们冲啊。,https://bbs.hupu.com/40410972.html,2021-01-11,16,49260
其实现在建仓中国中车算历史大底吧,https://bbs.hupu.com/39541280.html,2020-12-01,30,47189
按照区里老哥们推荐的鸡搭配的  还需要加几个鸡吗,https://bbs.hupu.com/40389353.html,2021-01-10,12,19896
兄弟们，新手问一下易方达蓝筹和景顺定投的话是不是选一个就行？,https://bbs.hupu.com/40409766.html,2021-01-11,28,60445
今天该叫我蔡哥了吧,https://bbs.hupu.com/40402607.html,2021-01-11,80,148389
1月13日，早盘：持股待涨,https://bbs.hupu.com/40437761.html,2021-01-13,8,15604
偏股型基金如何在熊市冬眠？曲扬为何这么屌？求老哥们解答。,https://bbs.hupu.com/40386567.html,2021-01-10,24,42797
今天入手了6支基金，大家看看怎么样？,https://bbs.hupu.com/40425071.html,2021-01-12,74,65327
立昂微怎么样，市盈率是不是太高了,https://bbs.hupu.com/40395688.html,2021-01-10,5,13660
白酒真的是不讲武德,https://bbs.hupu.com/40292533.html,2021-01-05,88,218591
昨天逃顶的各位兄弟，你们是在医院接腿？出来走两步,https://bbs.hupu.com/40426098.html,2021-01-12,73,45102
周末股票、基金问题汇总（也许有你的困扰）,https://bbs.hupu.com/40397383.html,2021-01-10,23,33258
大家觉得建筑装饰的板块什么时候才能从底部出来呢？,https://bbs.hupu.com/40441108.html,2021-01-13,6,8987
卖房加仓，冲冲冲，撑死胆大的饿死胆小的,https://bbs.hupu.com/40410434.html,2021-01-11,20,30843
今天基金又是大涨，收益又要创新高了,https://bbs.hupu.com/40428703.html,2021-01-12,18,21664
我还有救吗？,https://bbs.hupu.com/40441893.html,2021-01-13,4,5484
不懂就问 这个现在还可以入吗 追高的风险大吗,https://bbs.hupu.com/40402858.html,2021-01-11,45,76681
没意思了A股，清仓离场,https://bbs.hupu.com/40409513.html,2021-01-11,82,70620
白酒，永远滴鬼,https://bbs.hupu.com/40403672.html,2021-01-11,72,90494
接手老爹的账户，朋友们有啥建议,https://bbs.hupu.com/40386242.html,2021-01-10,32,38004
要是整个虎扑集体做多一只股票的话,https://bbs.hupu.com/40387229.html,2021-01-10,95,134716
jrs帮我看看,https://bbs.hupu.com/40418804.html,2021-01-12,15,11094
厦门银行是不是炸裂了,https://bbs.hupu.com/40421896.html,2021-01-12,19,26369
有jrs做私募基金的吗？交流一下。,https://bbs.hupu.com/39784603.html,2020-12-14,23,24263
隆基，比亚迪，舍得，三一，上半年更好谁的腾飞？,https://bbs.hupu.com/40401619.html,2021-01-11,23,44671
103的本酒鬼酒还能回来吗？我好难受啊,https://bbs.hupu.com/38974712.html,2020-11-03,30,35746
今日山东威达又做了个T+0，9.96元价卖出！,https://bbs.hupu.com/40441709.html,2021-01-13,3,7926
12月经历过毒打的应该这个月躺赢吧？,https://bbs.hupu.com/40442481.html,2021-01-13,0,5789
小白想问个问题,https://bbs.hupu.com/40442447.html,2021-01-13,0,2959
作为15年股灾中幸存的老JR，我今天处于爬出坑了,https://bbs.hupu.com/40390244.html,2021-01-10,127,173045
盘中看大盘红一点点，但是2500个股绿的,https://bbs.hupu.com/40442040.html,2021-01-13,2,9214
为啥我一关注就涨啊,https://bbs.hupu.com/40326143.html,2021-01-07,18,11630
20年一波大行情，大腿都拍断了,https://bbs.hupu.com/40435903.html,2021-01-13,13,20134
买基金是去证券公司买还是支付宝？,https://bbs.hupu.com/40424604.html,2021-01-12,7,13856
昨天进的长安汽车，昨天上午美滋滋，今天mmp,https://bbs.hupu.com/40421993.html,2021-01-12,22,26270
热度起来了,https://bbs.hupu.com/40436325.html,2021-01-13,8,20227
jrs，请教一个问题，筹码集中度高好还低好啊，自己查说啥的都有。,https://bbs.hupu.com/40435797.html,2021-01-13,2,6144
新宙邦大跌18个点,https://bbs.hupu.com/40404793.html,2021-01-11,27,36905
hxdm，这组合可以锁仓等过年后再看吗？,https://bbs.hupu.com/40389248.html,2021-01-10,22,23282
券商 永远的鬼,https://bbs.hupu.com/40440577.html,2021-01-13,14,12966
兄弟们我这波上车什么水平,https://bbs.hupu.com/40439986.html,2021-01-13,13,17043
高位买点债，收益也不赖！,https://bbs.hupu.com/40437694.html,2021-01-13,6,12687
雅化雅化，计划赶不上变化。,https://bbs.hupu.com/40433939.html,2021-01-12,1,5482
各省的上市公司哪家强？,https://bbs.hupu.com/40385354.html,2021-01-10,116,226228
百亿私募宁泉资产的创始人杨东劝大家退出新能源股票和基金,https://bbs.hupu.com/40344590.html,2021-01-08,277,321682
酱香型科技和浓香型科技真是太猛了,https://bbs.hupu.com/37608308.html,2020-08-31,15,51219
初来乍到，这支基金买的怎么样？,https://bbs.hupu.com/40439843.html,2021-01-13,1,5296
2021标的,https://bbs.hupu.com/40229256.html,2021-01-03,10,9505
关于白酒，来看看中信的报告,https://bbs.hupu.com/40401353.html,2021-01-11,54,84824
长城汽车 让我过个好年,https://bbs.hupu.com/40425584.html,2021-01-12,25,33314
口罩还会再涨价？搞点口罩股咋样？,https://bbs.hupu.com/40395847.html,2021-01-10,24,34429
给大家说说买诺安为啥会亏，到底怎么买才会赚。,https://bbs.hupu.com/40439793.html,2021-01-13,4,10640
报~明天调整,https://bbs.hupu.com/40427339.html,2021-01-12,8,10307
